Latitude,Longitude,School Name,Ground-truthed
6.931454769,-6.037396557,EPP BONON LA PAIX 3,TRUE
6.931307461,-6.037829534,EPP BONON LA PAIX 1,TRUE
6.931214815,-6.038190542,EPP BONON LA PAIX 2,TRUE
6.923767207,-6.033152801,EC ARDOISE DOR,TRUE
6.923222674,-6.044846913,EPP SEHIZRA 6,TRUE
6.923302872,-6.045019184,EPP SEHIZRA 5,TRUE
6.923119373,-6.044050746,EPP SEHIZRA 2,TRUE
6.922786015,-6.04391301,EPP SEHIZRA 1,TRUE
6.923058283,-6.04371588,EPP SEHIZRA 3,TRUE
6.923347981,-6.0436183,EPP SEHIZRA 4,TRUE
6.923292045,-6.043889137,EPP SEHIZRA 7,TRUE
6.922619069,-6.0417695,EPI SABIL FALA,TRUE
6.925058075,-6.040365873,EPI MAMADI DIAKITE,TRUE
6.929466435,-6.043187484,EPI NOUR ISLAM 1,TRUE
6.923290725,-6.053950416,EPP FREFREDOU 1,TRUE
6.922926556,-6.054391019,EPP FREFREDOU 2,TRUE
6.922738895,-6.054073421,EPP FREFREDOU 3,TRUE
6.923333218,-6.054366518,EPP FREFREDOU 4,TRUE
6.923121827,-6.05352446,EPP FREFREDOU 5,TRUE
6.922392443,-6.054568376,EPP FREFREDOU SUD EXTENTION,TRUE
6.929994845,-6.055150686,EPC CMA BONON,TRUE
6.930869347,-6.054017296,EC LA VICTOIRE,TRUE
6.930050281,-6.052149803,EPP LAURENT DONA FOLOGO 1,TRUE
6.929895905,-6.052275367,EPP LAURENT DONA FOLOGO 2,TRUE
6.932427367,-6.046325293,EPV PROT BONON 1,TRUE
6.932715614,-6.046453706,EPV PROT BONON 2,TRUE
6.932030547,-6.046223303,EPV PROT BONON 3,TRUE
6.927235205,-6.060050554,EPI AL FOURQANE,TRUE
6.921609269,-6.059761158,EC EBEN EZER BONON,TRUE
6.921088509,-6.060670807,EC HANANE BONON,TRUE
6.920714274,-6.05002868,EC EXCELLENCE,TRUE
6.9149702,-6.051248297,EPV BONNE ETOILE,TRUE
6.91544514,-6.044797038,EPV LE SAVOIR,TRUE
6.917984776,-6.043195206,EC ELITE BONON,TRUE
6.91994926,-6.046769462,EPI DAR TAM HIDYATOUL ISLAMYA,TRUE
6.916533157,-6.058254997,EPI MAKASSID ISLAM,TRUE
6.917873032,-6.059203743,EPV MANASSET,TRUE
6.912447658,-6.048773335,EPI NOUR ISLAM 2,TRUE
6.938868841,-6.04341964,EPV LE BON PASTEUR CHRIST-VIE,TRUE
6.916343435,-5.931999817,EPP LOTANZIA2,TRUE
6.875994354,-5.942517918,EPP KORHOGOSSO,TRUE
6.894378453,-5.955802621,EPP BLAISEKRO SUD,TRUE
6.886006574,-5.977165892,EPP KOFFIKRO   1,TRUE
6.885931825,-5.977563171,EPP KOFFIKRO2,TRUE
6.856404058,-5.965149349,EPP N'GUATTA KOUAKOUKRO,TRUE
6.826507014,-5.964160343,EPP PAULFLA,TRUE
6.792745604,-5.928631893,EPP BROUKRO,TRUE
6.784864001,-5.929216879,EPP KONANBAKRO,TRUE
6.761843442,-5.915801434,EPP BOUNIFLA1,TRUE
6.762321608,-5.915912756,EPP BOUNIFLA2,TRUE
6.7560365,-5.91843273,EPP BOUNANTINFLA1,TRUE
6.756494428,-5.918905437,EPP BOUNANTINFLA2,TRUE
6.7569845,-5.918537832,EPP BOUNANTINFLA3,TRUE
6.727599117,-5.89200926,EPP GOLIZIOUO,TRUE
6.753157369,-5.937484692,EPP LAOFLA1,TRUE
6.753245202,-5.937900946,EPP LAOFLA2,TRUE
6.706460718,-5.965614563,EPP KRAMOKRO,TRUE
6.802556638,-6.042805288,EPP KANGRETA,TRUE
6.796883973,-6.035548627,EPP BIEGON 1,TRUE
6.798440757,-6.035070376,EPP BIEGON 2,TRUE
6.798829079,-6.023549885,EPP BLANOUFLA 1,TRUE
6.799073092,-6.023533337,EPP BLANOUFLA 2,TRUE
6.733324049,-6.017946164,EPP ALLANGBAKRO,TRUE
6.794054917,-6.003935488,EPP ZANOUFLA 3,TRUE
6.796869664,-6.007459619,EPP ZANOUFLA 2,TRUE
6.796876058,-6.007884432,EPP ZANOUFLA 1,TRUE
6.80094067,-6.016685403,EPP DIANOUFLA 2,TRUE
6.800858129,-6.016883718,EPP DIANOUFLA 1,TRUE
6.800748544,-6.017072826,EPP DIANOUFLA 3,TRUE
6.794743812,-6.064093207,EPV KABOFE DE ZAGUIETA,TRUE
6.787075516,-6.063927167,EPP ZAGUIETA 1,TRUE
6.787175336,-6.063855502,EPP ZAGUIETA 2,TRUE
6.787338502,-6.063766163,EPP ZAGUIETA 3,TRUE
6.782643055,-6.067748882,EPP SAYETA,TRUE
6.74833067,-6.178248672,EPP N DRIKRO 2,TRUE
6.771801379,-6.160962835,EPP TAGOUANASSO,TRUE
6.732329435,-6.117327335,EPP IRIBAFLA,TRUE
6.74298142,-6.108504139,EPP BANNONFLA 1,TRUE
6.742442915,-6.107958551,EPP BANNONFLA 4,TRUE
6.744397532,-6.10882943,EC FRANCO ARABE GANOUFLA,TRUE
6.749551106,-6.108085229,EPP BANNONFLA 3,TRUE
6.750256115,-6.108017442,EPP BANNONFLA 2,TRUE
6.750990355,-6.107615508,EPP BANNONFLA 5,TRUE
6.757945959,-6.104759322,EC SCHEKINA GANOUFLA,TRUE
6.75944602,-6.104669503,EC VRIGRITA,TRUE
6.959199763,-5.882518197,EPP BAKARIKRO,TRUE
6.954997737,-5.897447473,EPP SOKOROLAYE,TRUE
6.954342059,-5.898293361,EC LA VOIE DU PARADI,TRUE
6.954166593,-5.910688238,EPP MBRAKRO1,TRUE
6.954267805,-5.910390492,EPP MBRAKRO2,TRUE
6.95078962,-5.926489829,EPP BONONBIZEHITAFLA1,TRUE
6.950665154,-5.926163571,EPP BONONBIZEHITAFLA2,TRUE
6.944980166,-5.965764304,EPP BOGNONZRA2,TRUE
6.944655799,-5.965626658,EPP BOGNONZRA1,TRUE
6.943944488,-5.969573049,EPP GOBAZRA1,TRUE
6.944188229,-5.969601701,EPP GOBAZRA2,TRUE
6.937906123,-5.984533612,EPP DABOUZRA,TRUE
6.932385595,-6.013247219,EPP BLABLATA3,TRUE
6.932990029,-6.013377626,EPP BLABLATA1,TRUE
6.932790433,-6.013511961,EPP BLABLATA2,TRUE
6.928365877,-6.037304446,EPP LES OISILLONS BONON,TRUE
6.897763923,-6.152255719,EPP DJAHAKRO3,TRUE
6.897313686,-6.152044855,EPP DJAHAKRO2,TRUE
6.896833185,-6.152312828,EPP DJAHAKRO1,TRUE
6.91045197,-6.115633057,EPP PETIT GOHITAFLA,TRUE
6.913059386,-6.102281324,EPP YOBOUEKRO,TRUE
6.922161013,-6.091755676,EPP PETIT ZUENOULA,TRUE
6.611498345,-5.97831586,EPP AMANIKRO,TRUE
6.609854117,-5.996365843,EPP ZAN ROBERT,TRUE
6.618640875,-6.010359002,EPP TRAFLA,TRUE
6.618193425,-6.031939258,EPP KOUETIFLA,TRUE
6.616388726,-6.040474552,EPP KOUETINFLA 1,TRUE
6.616795279,-6.040468007,EPP KOUETINFLA 3,TRUE
6.616725998,-6.03997974,EPP KOUETINFLA 2,TRUE
6.618802633,-6.050472035,EPP KOUETINFLA DIOULABOUGOU,TRUE
6.623063335,-6.048040923,EPP MANOUFLA P1,TRUE
6.623667341,-6.048243386,EPP MANOUFLA P2,TRUE
6.649957546,-6.041963477,EPP N'ZUEKRO,TRUE
6.675552684,-6.026824636,EPP KATIENOU,TRUE
6.673894303,-6.078684802,EPP KRAKOUAKOUKRO,TRUE
6.635063592,-6.112826177,EPP GONAZOFLA,TRUE
6.641254579,-6.08052299,EPP YAOKRO P,TRUE
6.591493366,-6.034324101,EPP NIAMIENKRO,TRUE
6.558553733,-6.042235888,EPP DOGOKRO,TRUE
6.552914431,-6.082560156,EPP BRIZOKRO,TRUE
6.539120294,-6.060436273,EPP ABOYAKRO,TRUE
6.597426952,-6.075824693,EPP AKAKRO,TRUE
6.622049663,-6.109519466,EPP KOFFIKRO 1,TRUE
6.590420212,-6.149138839,EPP KONANKOUAMEKRO,TRUE
6.567078859,-6.120422116,EPP KONANBAKRO,TRUE
6.590459564,-6.12132692,EPP KOUADIOBAKRO,TRUE
6.594030201,-5.877674131,EPP BENHUAFLA,TRUE
6.546877453,-5.863345698,EPP ZAGRAKOFFIKRO,TRUE
6.576078538,-5.847566067,EPP N'DRIKRO 1,TRUE
6.576222221,-5.847720479,EPP N'DRIKRO 2,TRUE
6.599263463,-5.820447474,EPP ZEHOUO,TRUE
6.605166965,-5.795822356,EPP KONAN KOFFI,TRUE
6.569270401,-5.818064468,EPP BINTIFLA 1,TRUE
6.569046965,-5.817629529,EPP BINTIFLA 2,TRUE
6.563353811,-5.804903362,EPP BEGOUAFLA,TRUE
6.563328255,-5.801397629,EPP HUAFLA 1,TRUE
6.562970534,-5.80073607,EPP HUAFLA 2,TRUE
6.566493079,-5.799355329,EPP HUAFLA 3,TRUE
6.566831072,-5.798697656,EPP HUAFLA 4,TRUE
6.560703948,-5.800497525,EPP BROUFLA,TRUE
6.559737427,-5.792351577,EPP PORABENEFLA,TRUE
6.582759418,-5.758334591,EPP N'GATTAKRO,TRUE
6.553488859,-5.781863319,EPP ZEMENAFLA B,TRUE
6.542519505,-5.765503631,EPP LAOREFLA,TRUE
6.525907626,-5.743114643,EPP BRUNOFLA,TRUE
6.531958396,-5.722096084,EPP N'GUESSANKRO,TRUE
6.640974215,-5.837229771,EPP TOUBOUI BI OUGA RENE 1,TRUE
6.640909158,-5.837545664,EPP TOUBOUI BI OUGA RENE 3,TRUE
6.642040108,-5.829383396,EPP TOUBOUI BI OUGA RENE 2,TRUE
6.642195408,-5.829086087,EPP TOUBOUI BI OUGA RENE 4,TRUE
6.651754161,-5.810182166,EPP DIENEDOUFLA,TRUE
6.655041099,-5.802573908,EPP SANEGOURIFLA 1,TRUE
6.655530999,-5.802224256,EPP SANEGOURIFLA 2,TRUE
6.684637611,-5.782543805,EPP KOUADIOTEKRO,TRUE
6.733829341,-5.761537813,EPP SRAKAKOUAMEKRO,TRUE
6.708303095,-5.766373599,EPP KOUASSIKOUSSIKRO,TRUE
6.691085099,-5.75114741,EPP N GATTAKOFFIKRO,TRUE
6.652388674,-5.758495321,EPP GBALEBONOU,TRUE
6.645612369,-5.748652478,EPP TIEZANKRO 2,TRUE
6.619284315,-5.746554599,EPP TIEZANKRO 3B,TRUE
6.619682933,-5.746367037,EPP TIEZANKRO 3A,TRUE
6.655255406,-5.782242359,EPP TIEZANKRO 1,TRUE
6.663217958,-5.8949553,EPP GOUNFLA,TRUE
6.692169216,-5.917220047,EPP SNYKRO,TRUE
6.674250607,-5.885513827,EPP BINOUFLA 1,TRUE
6.674502463,-5.885705067,EPP BINOUFLA 2,TRUE
6.717374406,-5.888496574,EPP PETIT YAOKRO,TRUE
6.715392391,-5.896717697,EPP KOFFIBAKRO,TRUE
6.684417301,-5.874286665,EPP PROZIBLANFLA,TRUE
6.722714111,-5.845310971,EPC YAOKRO,TRUE
6.727453534,-5.841343887,EPP YAOKRO 1,TRUE
6.727433257,-5.841723354,EPP YAOKRO 2,TRUE
6.72191282,-5.79624009,EPP ZONGODOUGOU,TRUE
6.768491902,-5.814847095,EPP DJIBOFLA,TRUE
6.621719549,-5.904515884,EPI EL HITRATOU TAHIRA,TRUE
6.561937892,-5.9948406,EPP DJAHAKRO,TRUE
6.69009012,-5.950705384,EPP TOTOKOFFIKRO,TRUE
6.613567355,-5.918888239,EPP DOUAFLA1,TRUE
6.613904276,-5.918438465,EPP DOUAFLA2,TRUE
6.61340861,-5.918227748,EPP DOUAFLA 3,TRUE
6.619037511,-5.913553488,EPV NONDO SINFRA,TRUE
6.623857996,-5.917313343,EPP ST MICHEL 1,TRUE
6.622697675,-5.917975129,EPP ST MICHEL 2,TRUE
6.623237291,-5.91992991,EPP RESIDENTIEL 1,TRUE
6.623371317,-5.920183684,EPP RESIDENTIEL 2,TRUE
6.623320034,-5.919686446,EPP RESIDENTIEL 3,TRUE
6.628689568,-5.922247935,EPP BOTI BENOI 1,TRUE
6.628794944,-5.922763567,EPP BOTI BENOI 2,TRUE
6.628978479,-5.916141757,EPP DJAMADJI 2,TRUE
6.629683261,-5.916127832,EPP DJAMANDJI 1,TRUE
6.629622625,-5.915684742,EPP DJAMANDJI 3,TRUE
6.629841787,-5.916824487,EPP DJAMANDJI 4,TRUE
6.62647887,-5.912558109,EPP HOUPHOUET-BOIGNY,TRUE
6.626316782,-5.912466804,EPP LALE1,TRUE
6.626234466,-5.912637992,EPP LALE2,TRUE
6.630512288,-5.908804993,EPP KOBLATA 2,TRUE
6.630690855,-5.909167458,EPP KOBLATA 1,TRUE
6.62321998,-5.90748825,EPP DIOULABOUGOU 1,TRUE
6.623329874,-5.907235905,EPP DIOULABOUGOU 2,TRUE
6.622832665,-5.907287204,EPP DIOULABOUGOU 3,TRUE
6.622880853,-5.906772474,EPP DIOULABOUGOU 4,TRUE
6.616411912,-5.906788817,EPV PROTESTANT 1,TRUE
6.616077428,-5.906823001,EPV PROTESTANT 2,TRUE
6.616928513,-5.904966728,EPI NAHADJ AL-HOUDA,TRUE
6.616680444,-5.901034953,EPP PRONIANI 2,TRUE
6.616365188,-5.900870478,EPP PRONIANI 1,TRUE
6.622409597,-5.90084254,EPV LA CONFIANCE,TRUE
6.613788763,-5.904225559,EPV TAMANIA ESPOIR,TRUE
6.613318129,-5.904367371,EPI DARADIS,TRUE
6.610116539,-5.901836908,EPC NOUR HASSANAINE,TRUE
6.613347136,-5.908677302,EPV NOUVEL AZHAR,TRUE
6.614437006,-5.910788867,EPP RESIDENTIEL EXTENSION3,TRUE
6.614326106,-5.911212868,EPP BAD SINFRA,TRUE
6.613964414,-5.91126496,EPP RESIDENTIEL EXTENSION 2,TRUE
6.613888488,-5.911887938,EPP RESIDENTIEL EXTENSION 1,TRUE
6.611133427,-5.916425459,EPC BETHANIE CMA,TRUE
6.608009904,-5.920626463,EPP CHARLES JACOB,TRUE
6.598155088,-5.92337845,EPP MUNICIPALIT‚,TRUE
6.605784157,-5.924254452,EPP STE HENRIETTE,TRUE
6.705718546,-6.016194532,EPP BRUNOKRO,TRUE
6.652394255,-5.604215341,EPP KONONFL3,TRUE
6.652730946,-5.603774248,EPP BALE BI OURAGA,TRUE
6.652764664,-5.604235369,EPP KONONFLA2,TRUE
6.652645663,-5.604523962,EPP KONONFLA1,TRUE
6.699490988,-5.621900482,EPP ASSEBONIKRO,TRUE
6.723338474,-5.668805589,EPP AMIANKRO,TRUE
6.685766745,-5.656769941,EPP N'GUESSAN-KOUASSIKRO,TRUE
6.687096325,-5.683177922,ECYOBOUEKRO,TRUE
6.706017634,-5.606252673,EPP KOUAKOUKANKRO,TRUE
6.725690491,-5.614809276,EPP AMONKRO,TRUE
6.771019388,-5.613108978,EPP N'ZIKRO,TRUE
6.661346009,-5.606657686,EPP KONEFLA DIOULABOUGOU1,TRUE
6.661826337,-5.606398114,EPP KONEFLA DIOULABOUGOU2,TRUE
6.661592624,-5.606161884,EPP KONEFLA DIOULABOUGOU3,TRUE
6.661742668,-5.606840546,EPP KONEFLA DIOULABOUGOU4,TRUE
6.65232958,-5.601051661,EPV EPRATA,TRUE
6.64121504,-5.569721629,EPP KATIOFLA,TRUE
6.638724845,-5.549698213,EPP KOUASSI-KOUADIOKRO,TRUE
6.594792701,-5.5411764,EPP ADK KOUADIOKRO1,TRUE
6.594412818,-5.541237726,EPP ADK KOUADIOKRO2,TRUE
6.584452947,-5.560824906,EPP KRAKRO,TRUE
6.609465106,-5.493811248,EPP FRANCOIKRO,TRUE
6.64825739,-5.595227794,EPP KOFFIZRA EXTENTION1,TRUE
6.648066528,-5.595434668,EPP KOFFIZRA EXTENTION2,TRUE
6.677530189,-5.570733202,EPP DJAMANANKRO,TRUE
6.647756909,-5.604480128,EPP ZITO,TRUE
6.647290993,-5.605435703,EPP BERITA1,TRUE
6.646693144,-5.605703693,EPP BERITA2,TRUE
6.663244885,-5.604733523,DAR EL FOTOU,TRUE
6.662643455,-5.605679367,DAR EL HADIS,TRUE
6.661587099,-5.608918521,EPP NOUROU ISLAM,TRUE
6.660658098,-5.613703858,EPP PETIT PARIS,TRUE
6.657284517,-5.610820909,ECOLE HAROUNE N'DIAYE,TRUE
6.703174765,-5.573009681,EPP GNAMIENKRO,TRUE
6.694036757,-5.549017007,EPP OUAOUAKOUASSIKRO,TRUE
6.671224705,-5.519495154,EPP DJOCOKRO,TRUE
6.754404918,-5.57327048,EPP PETIT BOUAKE,TRUE
6.775338409,-5.599752495,EPP TANOKRO,TRUE
6.780960203,-5.517348598,EPP DIALLODOUGOU 1,TRUE
6.781076514,-5.517575229,EPP DIALLODOUGOU 2,TRUE
6.783400325,-5.491096528,EPP MOUSSADOUGOU,TRUE
6.727194931,-5.491098101,EPP GONFLA,TRUE
6.723752924,-5.483721818,EPP BAZRE 1,TRUE
6.724097452,-5.483506602,EP BAZRE 2,TRUE
6.670748427,-5.443544677,EPP ZEDUEKRO,TRUE
6.635630362,-5.437278804,EPP KOFFIKANKRO,TRUE
6.728852367,-5.440226835,EPP TIEKORODOUGOU BIAKRO,TRUE
6.729187607,-5.438248609,EPI TIEKORODOUGOU,TRUE
6.7004416,-5.469980534,EPP KONANBOKRO,TRUE
6.725124162,-5.496638231,EPP BENDEFLA,TRUE
6.700093583,-5.490562479,EPP GOHOUO,TRUE
6.677134891,-5.492922922,EPI LAMINEDOUGOU,TRUE
6.675279686,-5.496981203,EPP LAMINEDOUGOU,TRUE
6.649533412,-5.487604212,EPP KOUAMEKRO,TRUE
6.725884084,-5.501795016,EPI EL IRCHAD BENDEFLA,TRUE
6.728786626,-5.503274392,EPP BOUNDEFLA 3,TRUE
6.725544447,-5.508112334,EPP BOUNAFLA 1,TRUE
6.725843607,-5.507933066,EPP BOUNAFLA 3,TRUE
6.567314686,-5.593124814,EPP KOUADIOFLA,TRUE
6.569964708,-5.613552235,EPP BONDAKOUASSIKRO,TRUE
6.623331597,-5.619643207,EPP MANOUFLA-DIOULABOUGOU 1,TRUE
6.623196144,-5.619624418,EPP MANOUFLA-DIOULABOUGOU 2,TRUE
6.622718641,-5.626192107,EPI SOLAHO DINE,TRUE
6.623971038,-5.625186542,EPI TARFAT-FAT,TRUE
6.618136401,-5.628011486,EPP MANOUFLA N1,TRUE
6.617919095,-5.628091672,EPP MANOUFLA N2,TRUE
6.575354195,-5.662557993,EPP KOUAKOU TANOKRO,TRUE
6.649838354,-5.622729755,EPP DIENEMBROUFLA,TRUE
6.645460014,-5.635485984,EPP KOUMOUDJI 1,TRUE
6.645742455,-5.635053676,EPP KOUMOUDJI 2,TRUE
6.637807391,-5.657198589,EPP KAYETA 1,TRUE
6.637996717,-5.657280942,EPP KAYETA 2,TRUE
6.596465662,-5.700795706,EC GAZKRO,TRUE
6.631362513,-5.71425161,EC KOUADIOKRO,TRUE
6.644119612,-5.717900238,EPP KOFFIKOUAKOUKRO 1,TRUE
6.644094887,-5.71746632,EPP KOFFIKOUAKOUKRO 2,TRUE
6.644547663,-5.694152751,EPP KARAMOGOSSO,TRUE
7.542824017,-5.967550611,EPP PAOUBIGROFLA,TRUE
7.723500145,-6.000224062,EPP GOUNGA 1,TRUE
7.723190407,-6.000593188,EPP GOUNGA 2,TRUE
7.679032952,-5.990375539,EPP ZERIFLA 1,TRUE
7.67981027,-5.991612534,EPP ZERIFLA 2,TRUE
7.705498317,-5.932120522,EPP ZOUGOUNFLA2,TRUE
7.704920653,-5.932044092,EPP ZOUGOUNFLA 1,TRUE
7.685974035,-5.936287941,EPP BANGOFLA 1,TRUE
7.658926862,-5.940095766,EPP BROUZRA,TRUE
7.645819352,-5.943917766,EPP BEHOULERA,TRUE
7.638731206,-5.946033333,EPP POHIZRA DUONON,TRUE
7.620796546,-5.951623983,EPP VOUEBOUFLA2,TRUE
7.620262017,-5.951846685,EPP VOUBOUFLA 1,TRUE
7.631726263,-6.012047882,EC KOUAMEKRO,TRUE
7.59028624,-5.961247883,EPP BADIEFLA,TRUE
7.564914909,-5.961816814,EPP GROHOUNFLA,TRUE
7.551238517,-5.9696359,EPP KOINFLA,TRUE
7.530403497,-5.976690538,EPP PAOUFLA 1,TRUE
7.530786518,-5.977489775,EPP PAOUFLA 2,TRUE
7.52025514,-5.979834848,EPP KOUREFLA 1,TRUE
7.481630101,-6.023027181,EPP BOHIZRA 1,TRUE
7.481043508,-6.02294168,EPP BOHIZR·2,TRUE
7.602107653,-6.095077795,EPP KAVAKA,TRUE
7.578265657,-6.090580007,EPP GORETA,TRUE
7.526409129,-6.049107569,EPP MINFLA 1,TRUE
7.526612075,-6.048502513,EPP MINFLA 2,TRUE
7.451799301,-6.015391573,EPP SEIZR· KOUDOUGOU,TRUE
7.4721438,-5.960599192,EPP KOREFLA 2,TRUE
7.390388805,-6.161417408,EPP DUAFLA,TRUE
7.380966566,-6.16671579,EPP ZIDUHO-BOUENOU,TRUE
7.343336462,-6.116597891,EPP VAAFLA,TRUE
7.350706733,-6.174570914,EPP DHEZRA 1,TRUE
7.350993188,-6.174934838,EPP DHEZRA 2,TRUE
7.327090032,-6.212317372,EPP KANZRA 3,TRUE
7.322998505,-6.218638526,EPP KANZRA 1,TRUE
7.32360465,-6.218498137,EPP KANZRA 2,TRUE
7.319899518,-6.227608142,EPP NENEZRA,TRUE
7.301015071,-6.235007479,EPP SRAZRA,TRUE
7.286814114,-6.24675478,EPP BLABLATA,TRUE
7.282625113,-6.246516563,EPP KOUABLEZRA 1,TRUE
7.282690799,-6.246173319,EPP KOUABLEZRA 2,TRUE
7.266538343,-6.25550898,EPP GOUEHIZRA,TRUE
7.259843066,-6.255903949,EPP BONEFLA 1,TRUE
7.259284238,-6.255746168,EPP BONEFLA 2,TRUE
7.243280717,-6.263228289,EPP ZOROFLA 1,TRUE
7.243005498,-6.263823228,EPP ZOROFLA 2,TRUE
7.270737762,-6.310367736,EPP WATINOUMAN,TRUE
7.278476837,-6.343608352,EPP KOUASSIKRO,TRUE
7.315079914,-6.356814618,EPP KOLOGO,TRUE
7.268382751,-6.3664509,EPP KOUADIOKRO 1,TRUE
7.268351696,-6.366984254,EPP KOUADIOKRO 2,TRUE
7.238500443,-6.319745379,EPP KAKAHAKRO,TRUE
7.295905355,-6.315590559,EPP DJETRINKRO,TRUE
7.347107292,-6.27193293,EPP ASSEKOUAMEKRO,TRUE
7.342181322,-6.308162302,EPP KOUADIOKRO 3,TRUE
7.328473628,-6.293189956,EPP NAWATAKAHA,TRUE
7.394138101,-6.040598905,EPP GOABOIFLA,TRUE
7.380887465,-6.033757736,EPP GOATIFLA,TRUE
7.364532487,-6.030406901,EPP KOUEZRA,TRUE
7.348600316,-6.017920526,EPP VANIEBOTIFLA,TRUE
7.306788766,-6.048047482,EPP KOFFIKRO,TRUE
7.332570993,-6.010392897,EPP BINZRA 1,TRUE
7.332218695,-6.010390528,EPP BINZRA 2,TRUE
7.325785528,-6.003814598,EPP BINZRA 4,TRUE
7.307763624,-6.001042984,EPP GOHIFLA,TRUE
7.296738404,-5.996210395,EPP BOGOPINFLA1,TRUE
7.296485109,-5.996262994,EPP BOGOPINFLA 2,TRUE
7.225177784,-5.966408404,EPP BINZRA 3,TRUE
7.24550192,-5.919352303,EPP KONGODJAN,TRUE
7.369747573,-5.978926532,EPP PELA,TRUE
7.455615749,-6.13804725,EPP BEZIAKA,TRUE
7.464545066,-6.175223623,EPP TRAHONFLA,TRUE
7.467626009,-6.185118915,EPP GOUTIFLA,TRUE
7.51435078,-6.198590721,EPP DOUONFLA,TRUE
7.531296134,-6.230391922,EPP BOUATA,TRUE
7.478099472,-6.210542788,EPP ZANZRA 1,TRUE
7.478249446,-6.211032557,EPP ZANZRA 2,TRUE
7.464534809,-6.246169326,EPP LA PAIX 1 KOUZRA,TRUE
7.464680173,-6.246052763,EPP LA PAIX 2 KOUZRA,TRUE
7.455213969,-6.311918756,EPP BANOUFLA 1,TRUE
7.455401984,-6.312137325,EPP BANOUFLA 2,TRUE
7.499746835,-6.307042533,EPP PETIT OUAGA,TRUE
7.422304663,-6.263149113,EPP GNANAGON,TRUE
7.4030909,-6.220266322,EPP DOUENZRA 1,TRUE
7.402872967,-6.220427601,EPP DOUENZRA 2,TRUE
7.433654653,-6.051784501,EPP ZUENOULA 5,TRUE
7.433698323,-6.050689763,EPP SOKOURA 1,TRUE
7.432965101,-6.050910946,EPP ZUENOULA 4,TRUE
7.431857545,-6.053020965,EPP SOKOURA 2,TRUE
7.431098472,-6.053060968,EPP SOKOURA3,TRUE
7.42206178,-6.046980516,EPP MUNIPALITE1,TRUE
7.421508598,-6.047293445,EPP MUNICIPALITE2,TRUE
7.421520674,-6.046850093,EPP MUNICIPALITE3 (,TRUE
7.42711858,-6.045938435,EPC SAINTE BERNADETTE,TRUE
7.427523146,-6.043588266,EPP AVENIR1,TRUE
7.427582899,-6.044095469,EPP AVENIR2,TRUE
7.428687401,-6.041107567,EPP CHATEAU 1,TRUE
7.429164907,-6.041291851,EPP CHATEAU2,TRUE
7.431621097,-6.040105115,ECOLE PROTESTANTE AEECI   1,TRUE
7.431486581,-6.025434113,EPP GAHIZRA,TRUE
7.42816333,-6.00933843,EPP DRIKOUAIFLA2,TRUE
7.413996982,-6.051956525,EPP ZIDUHO KAYA ( PREVU),TRUE
7.42888153,-6.048357844,EPP ZUENOULA 2,TRUE
7.428519156,-6.048509192,EPP ZUENOULA 1,TRUE
7.428124009,-6.048171623,EPP ZUENOULA 3,TRUE
7.430974699,-6.042155002,ECOLE FRANCO-ARABE NAJAHI WAL FALAHI,TRUE
7.428061926,-6.055881614,EPP AVIATION,TRUE
7.427249398,-6.057124859,ECOLE PROTESTANTE AEECI 2,TRUE
7.444718366,-6.056015018,EPP POHIZRA,TRUE
7.456745398,-6.094416937,EPP BAAZRA,TRUE
7.550022027,-6.138353393,EPP SODESUCRE 4,TRUE
7.549690638,-6.137961782,EPP SODESUCRE 5,TRUE
7.600767008,-6.120814694,EPP SODESUCRE 3,TRUE
7.598762272,-6.137022652,EPP SODESUCRE7,TRUE
7.602550493,-6.146501169,EPP SODESUCRE 1,TRUE
7.603112514,-6.146224633,EPP SODESUCRE 2,TRUE
7.602689849,-6.145968079,EPP SODESUCRE 6,TRUE
7.602237658,-6.146046257,EPP SODESUCRE 8,TRUE
8.905332272,-2.727903993,EPP PIAYE,TRUE
8.809283221,-2.769185102,EPP KERMANTEDOUO,TRUE
8.732442012,-2.712138857,EPP SITEDOUO,TRUE
8.865075127,-2.787357799,EPP KINTAN,TRUE
8.921474726,-2.829212434,EPP GANGODOUO,TRUE
8.821508919,-2.909536812,EPP DIKOTEDOUO,TRUE
9.322840456,-3.03270051,EPP BROMAKOTE-VILLAGE,TRUE
9.267360228,-3.005708716,EPP BOUNA 4B,TRUE
9.277698649,-3.002330901,EPP BROMAKOTE 2,TRUE
9.277942862,-3.00252211,EPP BROMAKOTE EXTENSION,TRUE
9.267676799,-3.005845294,EPP BOUNA 4A,TRUE
9.228262052,-3.064982927,EPP ASSOU1,TRUE
9.261164476,-3.000254933,EPP BOUNA RESIDENTIEL,TRUE
8.989483029,-2.761166256,EPP KONTODOUO,TRUE
9.035732751,-2.906899915,EPP LEOMIDOUO,TRUE
9.034306357,-3.00514997,EPP SEYALEDOUO,TRUE
9.107004062,-3.068755875,EPP TCHATIEDOUO,TRUE
8.883542417,-3.082483736,EPP SARAODI,TRUE
8.789906884,-3.002418697,EC FOTIBDOUO,TRUE
9.041234621,-3.082783185,EPP ONDEFIDOUO 2,TRUE
9.049348061,-3.082684948,EPP ONDEFIDOUO 1,TRUE
9.033302953,-3.11343538,EPP TESSODOUO,TRUE
